ID,URL,County,Desc_short,Status
0020272,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020272,Bibb,Rest Area #19 @ I-475 Nb In Bibb County,PRE-CONSTRUCTION
0020273,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020273,Franklin,Welcome Center @ I-85 Sb In Franklin County,PRE-CONSTRUCTION
0020274,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020274,McIntosh,Weigh Station @ I-95 Nb In Mcintosh County,PRE-CONSTRUCTION
0020275,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020275,Franklin,Weigh Station @ I-85 Sb In Franklin County,PRE-CONSTRUCTION
0020278,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020278,Richmond,Kissingbower Road @ CSX #279462P In Augusta,PRE-CONSTRUCTION
0020279,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020279,Coweta,Corinth Road @ New River,PRE-CONSTRUCTION
0020280,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020280,Meriwether,Keith Road @ Beech Creek,PRE-CONSTRUCTION
0020284,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020284,Barrow,SR 211 From SR 124 To West Winder Bypass,PRE-CONSTRUCTION
0020285,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020285,Clayton,SR 3; SR 3 Conn; SR 85 & SR 139 @ 4 Locs,PRE-CONSTRUCTION
0020286,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020286,Cobb,Cumberland Core Loop From E Of Galleria Dr To Cumberland Blvd,PRE-CONSTRUCTION
0020291,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020291,Harris,SR 1/US 27 @ SR 18,PRE-CONSTRUCTION
0020292,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020292,Houston,SR 247/US 129 @ Piney Grove Road,PRE-CONSTRUCTION
0020293,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020293,Troup,I-85 Sb & Nb Ramps @ SR 109,PRE-CONSTRUCTION
0020294,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020294,Decatur,SR 38/US 84 @ Whigham Dairy Road,PRE-CONSTRUCTION
0020295,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020295,Bryan,SR 25/US 17 @ Harris Trail Road,PRE-CONSTRUCTION
0020296,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020296,Bulloch,SR 119 @ Old SR 46,PRE-CONSTRUCTION
0020297,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020297,Bulloch,SR 26 @ SR 119,PRE-CONSTRUCTION
0020300,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020300,Burke,Cates Mead Road From SR 56 To Seven Oaks Road - TIA,PRE-CONSTRUCTION
0020323,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020323,Mitchell,Bay Pole Road @ Bay Pole Creek,PRE-CONSTRUCTION
0020324,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020324,Emanuel,Friendship Church Road @ Fifteen Mile Creek,PRE-CONSTRUCTION
0020358,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020358,Lowndes,Weigh Station @ I-75 Sb In Lowndes County,PRE-CONSTRUCTION
0020359,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020359,Lowndes,Weigh Station @ I-75 Nb In Lowndes County,PRE-CONSTRUCTION
0020360,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020360,Monroe,Weigh Station @ I-75 Sb In Monroe County,PRE-CONSTRUCTION
0020361,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020361,Monroe,Rest Area #22 @ I-75 Sb In Monroe County,PRE-CONSTRUCTION
0020362,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020362,Turner,Rest Area #9 @ I-75 Sb In Turner County,PRE-CONSTRUCTION
0020363,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020363,Turner,Rest Area #10 @ I-75 Nb In Turner County,PRE-CONSTRUCTION
0020364,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020364,Catoosa,Welcome Center @ I-75 Sb In Catoosa County,PRE-CONSTRUCTION
0020365,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020365,Catoosa,Weigh Station @ I-75 Sb In Catoosa County,PRE-CONSTRUCTION
0020366,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020366,Cook,Rest Area #5 @ I-75 Nb In Cook County,PRE-CONSTRUCTION
0020367,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020367,Dooly,Rest Area #13 @ I-75 Nb In Dooly County,PRE-CONSTRUCTION
0020368,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020368,Dooly,Rest Area #14 @ I-75 Sb In Dooly County,PRE-CONSTRUCTION
0020369,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020369,Gordon,Rest Area #34 @ I-75 Nb In Gordon County,PRE-CONSTRUCTION
0020373,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020373,Whitfield,I-75 @ Carbondale Road,PRE-CONSTRUCTION
0020374,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020374,Fulton,SR 6 @ Bakers Ferry Road,PRE-CONSTRUCTION
0020375,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020375,Douglas,SR 6 @ Oak Ridge Road/Skyview Road,PRE-CONSTRUCTION
0020379,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020379,Hall,SR 60 @ Fullenwider Road,PRE-CONSTRUCTION
0020382,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020382,All Counties,Sharp Curve Treatments @ 58 Locs In District 6,PRE-CONSTRUCTION
0020383,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020383,All Counties,Sharp Curve Warning Signs @ 116 Locs In Dist 6 - Area 3 & 4,PRE-CONSTRUCTION
0020384,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020384,Dooly,Heath Road @ South Prong Creek,PRE-CONSTRUCTION
0020385,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020385,Warren,W Quarter Road/Goldens Creek Circle @ Goldens Creek,PRE-CONSTRUCTION
0020394,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020394,"Echols , Lowndes",Railroad Crossings @ 10 NS Locs In Echols & Lowndes County,PRE-CONSTRUCTION
0020395,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020395,Hart,Old Hendrys Church Road @ Little Beaverdam Creek Trib,PRE-CONSTRUCTION
0020396,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020396,Hart,Union Hill Church Road @ Shoal Creek Trib,PRE-CONSTRUCTION
0020397,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020397,Madison,Jot Em Down Road @ Lamar Creek,PRE-CONSTRUCTION
0020398,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020398,Fulton,Old Alabama Road @ Johns Creek & @ Johns Creek Trib,PRE-CONSTRUCTION
0020400,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020400,Atkinson,Axson Road From SR 31/US 441 To Minchew Road - TIA,PRE-CONSTRUCTION
0020401,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020401,Atkinson,Old Douglas Hwy From Pearson City Limits To Bent Pine RD - TIA,PRE-CONSTRUCTION
0020402,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020402,Atkinson,Court Street From E Legion Ave To E Lott Ave - TIA,PRE-CONSTRUCTION
0020403,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020403,Atkinson,Benjamin Ave From Kira Loop To S Court Street - TIA,PRE-CONSTRUCTION
0020405,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020405,Atkinson,City Of Pearson Resurfacing @ 4 Locs - TIA,PRE-CONSTRUCTION
0020409,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020409,Bacon,Pine Level Church RD From SR 4 To Jeff Davis County Line-TIA,PRE-CONSTRUCTION
0020410,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020410,Bacon,Radio Station RD From Alama City Limits To Pierce CO Line-TIA,PRE-CONSTRUCTION
0020412,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020412,Bacon,Oleander RD From Pierce County Line To Corinth Church RD-TIA,PRE-CONSTRUCTION
0020414,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020414,Bacon,City Of Alma Resurfacing @ 5 Locs - TIA,PRE-CONSTRUCTION
0020418,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020418,Ben Hill,Monitor Dr; Roanoke Dr & Sultana Dr In Fitzgerald - TIA,PRE-CONSTRUCTION
0020419,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020419,Berrien,Teeterville Road From SR 168 To Lanier County Line - TIA,PRE-CONSTRUCTION
0020420,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020420,Berrien,N Coffee RD From Nashville City Limits To Ten Mile Bay RD-TIA,PRE-CONSTRUCTION
0020422,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020422,Berrien,Marie Prince Street From Nashville Enigma Road To SR 11-TIA,PRE-CONSTRUCTION
0020423,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020423,Berrien,Musselwhite Store Road From SR 125 To Baker Sawmill Road-TIA,PRE-CONSTRUCTION
0020424,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020424,Berrien,Old Milltown RD From Country RD To S Of Tom Shaw Cir - TIA,PRE-CONSTRUCTION
0020425,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020425,Berrien,City Of Alapaha Resurfacing @ 6 Locs- Tia,PRE-CONSTRUCTION
0020427,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020427,Berrien,City Of Nashville Resurfacing @ 8 Locs - TIA,PRE-CONSTRUCTION
0020428,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020428,Berrien,City Of Nashville Resurfacing @ 7 Locs - TIA,PRE-CONSTRUCTION
0020429,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020429,Berrien,Smith Ave From SR 11/US 129 To Edgewood Street - TIA,UNDER-CONSTRUCTION
0020431,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020431,Berrien,Ray City Resurfacing @ 4 Locs - TIA,PRE-CONSTRUCTION
0020432,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020432,Berrien,Pauline Ave @ Beaverdam Creek - TIA,PRE-CONSTRUCTION
0020433,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020433,Brantley,Old Wanesville Road From SR 259 To SR 110 - TIA,PRE-CONSTRUCTION
0020434,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020434,Brantley,Riverside Road From SR 230 To Charlton County Line - TIA,PRE-CONSTRUCTION
0020435,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020435,Brantley,Brantley County Airport - T-Hangers - TIA,PRE-CONSTRUCTION
0020436,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020436,Brantley,Britt Still Road From SR 23 To Caney Bay Road - TIA,PRE-CONSTRUCTION
0020438,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020438,Brantley,Florida Ave From Brooker Street To John Wilson Street - TIA,PRE-CONSTRUCTION
0020439,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020439,Brantley,Dude Circle From SR 520 To Burton Street - TIA,PRE-CONSTRUCTION
0020440,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020440,Brantley,Jason Street From E Paloma Drive To Rozier Street - TIA,PRE-CONSTRUCTION
0020441,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020441,Brooks,Hodges Road From Dry Lake Road To Coleman Road - TIA,PRE-CONSTRUCTION
0020442,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020442,Brooks,Lebanon Road From SR 122 To Lebanon Cemetery Road - TIA,PRE-CONSTRUCTION
0020443,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020443,Brooks,Cooey Road From Clyattville Road To Ochlawilla Road - TIA,PRE-CONSTRUCTION
0020444,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020444,Brooks,Ochlawilla Road From Cooey Road To Bass Road - TIA,PRE-CONSTRUCTION
0020446,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020446,Brooks,Ferris Road From Dixie Road To Grooverville Road - TIA,PRE-CONSTRUCTION
0020447,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020447,Brooks,SR 333 @ Brooks County Middle School/Quitman Elementary-TIA,PRE-CONSTRUCTION
0020448,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020448,Brooks,City Of Barwick Resurfacing @ 6 Locs - TIA,PRE-CONSTRUCTION
0020449,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020449,Brooks,Hitch Street From Lawson Mill Pond Road To SR 133 - TIA,PRE-CONSTRUCTION
0020450,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020450,"Brooks , Thomas",City Of Pavo Resurfacing @ 6 Locs - TIA,PRE-CONSTRUCTION
0020451,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020451,Charlton,Spanish Creek Road From Sardis Road To Old Dixie Hwy - TIA,PRE-CONSTRUCTION
0020452,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020452,Charlton,Sardis Road From Gibson Post Road To SR 121 - TIA,PRE-CONSTRUCTION
0020453,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020453,Charlton,Paxton RD From Spanish Creek RD To Homeland City Limits - TIA,PRE-CONSTRUCTION
0020456,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020456,Charlton,3RD Street From Love Street To Folkston City Limits - TIA,PRE-CONSTRUCTION
0020501,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020501,Cook,Cox Still Road From SR 37 To NE Of SR 37 - TIA,PRE-CONSTRUCTION
0020502,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020502,Cook,Mitchell Street From SR 7 To Parrish Ave - TIA,PRE-CONSTRUCTION
0020503,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020503,Cook,SR 37 @ SR 76 - TIA,PRE-CONSTRUCTION
0020504,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020504,Cook,SR 7/US 41 @ Old Quitman Road - TIA,PRE-CONSTRUCTION
0020512,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020512,Echols,SR 94 @ SR 135 - TIA,PRE-CONSTRUCTION
0020529,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020529,Lowndes,Val Del Road From SR 7 To Mcmillan Road - TIA,PRE-CONSTRUCTION
0020530,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020530,Lowndes,Copeland Road From Madison Hwy To Inner Perimeter Road - TIA,PRE-CONSTRUCTION
0020542,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020542,Lowndes,Oak Street Extension From S Of Murry RD To Cherry Creek RD-TIA,PRE-CONSTRUCTION
0020543,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020543,Lowndes,Country Club Road From SR 7 To Noble Way - TIA,PRE-CONSTRUCTION
0020567,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020567,Pierce,Altman Street From CSX #636801C To SR 38 - TIA,PRE-CONSTRUCTION
0020587,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020587,Ware,Pinehurst Drive Ext From Tebeau Street To Sunnyside Drive-TIA,PRE-CONSTRUCTION
0020588,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020588,Ware,Gilchrist Park Paving & Drainage - TIA,PRE-CONSTRUCTION
0020592,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020592,Ware,Thigpen Road @ 1 Loc & Palmetto Place @ 4 Locs - TIA,PRE-CONSTRUCTION
0020634,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020634,Gwinnett,Stanley Road @ SR 8,PRE-CONSTRUCTION
0020635,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020635,All Counties,Various NS Railroad Locations - Signing & Marking,UNDER-CONSTRUCTION
0020661,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020661,Douglas,SR 166 @ Chapel Hill Road,PRE-CONSTRUCTION
0020663,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020663,Cobb,Cobb International Blvd From SR 3 To Cobb Center Drive,PRE-CONSTRUCTION
0020664,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020664,Cobb,Austell Powder Springs Trail From Silver Comet To Joe Jerkins,PRE-CONSTRUCTION
0020666,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020666,Cobb,George Busbee Pkwy From SR 5 Conn To Chastain Road,PRE-CONSTRUCTION
0020667,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020667,DeKalb,Georgetown Trail From Old Georgetown Trl To Georgetown Square,PRE-CONSTRUCTION
0020669,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020669,Cobb,Oakdale Road @ Buckner Road & @ NS #719840A,PRE-CONSTRUCTION
0020670,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020670,Gwinnett,Pleasant Hill Road @ Gwinnett Place Drive,PRE-CONSTRUCTION
0020671,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020671,DeKalb,Chestnut Drive @ SR 13,PRE-CONSTRUCTION
0020676,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020676,All Counties,Railroad Crossings @ 7 NS Locs In District 2,PRE-CONSTRUCTION
0020677,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020677,"Gwinnett , Jackson",Railroad Crossings @ 5 NS Locs In District 1,PRE-CONSTRUCTION
0020678,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020678,Taylor,Collins Street @ NS #734040B In Reynolds,PRE-CONSTRUCTION
0020679,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020679,Haralson,SR 8/SR 100 @ NS #726708U In Tallapoosa,PRE-CONSTRUCTION
0020680,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020680,DeKalb,Henrico Road @ NS #718386M,PRE-CONSTRUCTION
0020681,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020681,Fulton,Jonesboro Road @ CSX #639514A In Union City,PRE-CONSTRUCTION
0020726,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020726,"Bleckley , Dodge , Laurens",Signing & Marking @ 51 Rr Locs In Bleckley; Dodge & Laurens,PRE-CONSTRUCTION
0020727,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020727,All Counties,Signing & Marking @ 121 Cgr Locs In District 2,PRE-CONSTRUCTION
0020728,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020728,All Counties,Signing & Marking @ 126 Cgr Locs In District 2,PRE-CONSTRUCTION
0020729,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020729,Madison,Off-System Safety Improvements @ 4 Locs In Madison County,PRE-CONSTRUCTION
0020731,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020731,Hall,SR 365/SR 419 From I-985 To Belton Bridge Road,PRE-CONSTRUCTION
0020735,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020735,Jackson,SR 53 From SR 124 To New Cut Road,PRE-CONSTRUCTION
0020737,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020737,Dodge,Off-System Safety Improvements @ 1 Loc In Dodge County-Hrrr,PRE-CONSTRUCTION
0020738,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020738,Long,Off-System Safety Improvements @ 1 Loc In Long County - Hrrr,PRE-CONSTRUCTION
0020740,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020740,Muscogee,Fall Line Trace Ext From Fall Line Trace To Harris County Line,PRE-CONSTRUCTION
0020745,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020745,McIntosh,Harris Neck RD @ 1 Loc - Off-System Safety Improvements-Hrrr,PRE-CONSTRUCTION
0020748,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020748,Pulaski,Off-System Safety Improvements @ 6 Locs In Pulaski CO - Hrrr,PRE-CONSTRUCTION
0020749,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020749,Decatur,Off-System Safety Improvements @ 18 Locs In Decatur County,PRE-CONSTRUCTION
0020758,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020758,Twiggs,Off-System Safety Improvements @ 9 Loc In Twiggs County-Hrrr,PRE-CONSTRUCTION
0020759,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020759,"Murray , Whitfield",Sharp Curve Treatments @ 40 Loc In Murray & Whitfield County,PRE-CONSTRUCTION
0020760,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020760,All Counties,Sharp Curve Warning Signs @ 258 Loc In Disrict 6,PRE-CONSTRUCTION
0020761,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020761,Crisp,Off-System Safety Improvements @ 11 Locs In Crisp County,PRE-CONSTRUCTION
0020763,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020763,Bibb,SR 11/SR 49 @ SR 247,PRE-CONSTRUCTION
0020764,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020764,Cobb,I-75 @ I-285 Eb - Tunnel Lighting,PRE-CONSTRUCTION
0020765,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020765,Treutlen,I-16 Eb & Wb @ Pendleton Creek,PRE-CONSTRUCTION
0020766,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020766,"Clayton , Fulton",I-75 From Frontage Road To I-85 - Lighting,PRE-CONSTRUCTION
0020767,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020767,Fulton,I-75 From Musket Ridge Drive To I-85 - Lighting,PRE-CONSTRUCTION
0020768,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020768,Seminole,SR 91 @ Chattahoochee River,PRE-CONSTRUCTION
0020769,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020769,Fulton,I-75/I-85 Capping - The Stitch - Phase I,PRE-CONSTRUCTION
0020770,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020770,Chatham,SR 307 @ SR 21 & @ CSX 632473Y,PRE-CONSTRUCTION
0020774,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020774,Gilmer,Clear Creek Road @ 1 Loc - Off-System Safety Improvements,PRE-CONSTRUCTION
0020775,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020775,Bartow,Off-System Safety Improvements @ 3 Locs In Bartow County,PRE-CONSTRUCTION
0020776,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020776,Columbia,SR 47 @ SR 223,PRE-CONSTRUCTION
0020777,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020777,Fayette,SR 279 @ SR 314,PRE-CONSTRUCTION
0020778,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020778,Forsyth,SR 141 From SR 400 To Bennett Pkwy,PRE-CONSTRUCTION
0020779,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020779,Glynn,SR 520/US 17 @ I-95 Nb Ramp,PRE-CONSTRUCTION
0020781,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020781,Effingham,SR 30 @ Midland Road,PRE-CONSTRUCTION
0020782,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020782,Catoosa,Battlefield Pkwy Trail Extension & Foot Bridge,PRE-CONSTRUCTION
0020789,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020789,Decatur,SR 38/US 84 @ SR 1/US 27 - Ddi,PRE-CONSTRUCTION
0020790,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020790,Pulaski,City Of Hawkinsville Pedestrian Improvements @ 8 Locs,PRE-CONSTRUCTION
0020791,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020791,Pickens,N Main Street From Chambers Street To Burton Street,PRE-CONSTRUCTION
0020792,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020792,Morgan,Horse Branch Trail From Bethany Road To East Ave,PRE-CONSTRUCTION
